author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,tweet
1.60209E+18,2023-05-04 01:42:46+00:00, ,1.65394E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
1.51805E+18,2023-05-04 01:41:18+00:00, ,1.65394E+18,en,0,0,0,33,"RT @JamesPorrazzo: Wagner Group worldwide.

Not just Novorussia and Ukraine. 

Don't forget Syria, where Wagner rescued President Assad, de…"
9.05014E+17,2023-05-04 01:37:59+00:00, ,1.65394E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
9.28917E+17,2023-05-04 01:31:08+00:00, ,1.65394E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
1.49222E+18,2023-05-04 01:28:46+00:00, ,1.65393E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
7.7729E+17,2023-05-04 01:22:22+00:00, ,1.65393E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
1.10034E+18,2023-05-04 01:17:27+00:00, ,1.65393E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
1.43262E+18,2023-05-04 01:16:25+00:00, ,1.65393E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
161562180,2023-05-04 01:15:26+00:00, ,1.65393E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
2862661283,2023-05-04 01:14:00+00:00, ,1.65393E+18,en,0,0,0,35,"RT @HerryNapit: Tell BRICS; Brazil, Russia, India, China and South Africa to stop appeasing Putin. Stop the terrorism of the Russian Federa…"
7.43169E+17,2023-05-04 01:03:39+00:00, ,1.65393E+18,en,0,0,0,35,"RT @HerryNapit: Tell BRICS; Brazil, Russia, India, China and South Africa to stop appeasing Putin. Stop the terrorism of the Russian Federa…"
1074324385,2023-05-04 00:55:35+00:00, ,1.65393E+18,en,0,0,0,3,"RT @SpeakerRepublic: ‘Instead of asking what one thinks about China and Russia, Western journalists who write about Africa need to turn a m…"
7.46833E+17,2023-05-04 00:55:05+00:00, ,1.65393E+18,en,0,0,0,3,"RT @trtworld: Burkina Faso denounces ""international coalition"" lined up against it without naming its members, and says the Sahel country's…"
1.38413E+18,2023-05-04 00:54:43+00:00, ,1.65393E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
8.41851E+17,2023-05-04 00:54:22+00:00, ,1.65393E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
8.82539E+17,2023-05-04 00:49:57+00:00, ,1.65392E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
63162490,2023-05-04 00:44:52+00:00, ,1.65392E+18,en,0,0,0,54,"RT @HerryNapit: Putin: Citizens of the Russian Federation, Russians, the Russian Army, and Russia's Wagner Group hit Chechnya, Moldova, Geo…"
1.55528E+18,2023-05-04 00:39:09+00:00, ,1.65392E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
1.63576E+18,2023-05-04 00:37:58+00:00, ,1.65392E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
1.51976E+18,2023-05-04 00:36:59+00:00, ,1.65392E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
1.49959E+18,2023-05-04 00:36:30+00:00, ,1.65392E+18,en,0,0,0,0,@mfa_russia @RusEmbUSA @AmbRusFrance @rusembitaly @EmbajadaRusaES @RusMission_EU @AmbRus_Algerie @RuEmbZimbabwe @RusembZ @russembkenya @RussianEmbassy What is Wagner doing in Africa stealing resources then ?
1.60393E+18,2023-05-04 00:35:11+00:00, ,1.65392E+18,en,0,0,0,33,"RT @JamesPorrazzo: Wagner Group worldwide.

Not just Novorussia and Ukraine. 

Don't forget Syria, where Wagner rescued President Assad, de…"
7.8728E+17,2023-05-04 00:28:58+00:00, ,1.65392E+18,en,0,0,0,54,"RT @HerryNapit: Putin: Citizens of the Russian Federation, Russians, the Russian Army, and Russia's Wagner Group hit Chechnya, Moldova, Geo…"
232635988,2023-05-04 00:23:11+00:00, ,1.65392E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
1.49162E+18,2023-05-04 00:19:56+00:00, ,1.65392E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
2274255962,2023-05-04 00:15:43+00:00, ,1.65392E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
15953110,2023-05-04 00:08:06+00:00, ,1.65391E+18,en,0,0,0,0,More than mercenaries: Russia's Wagner Group in Africa https://t.co/K0t6AVaRje
2492564629,2023-05-04 00:04:47+00:00, ,1.65391E+18,en,0,0,0,59,RT @KorsunskySergiy: ruZZian propaganda portrait ruZZia as innocent victim of the West. The truth is that ruZZia supports dozens of rogue p…
1.49919E+18,2023-05-05 23:55:49+00:00, ,1.65464E+18,en,0,0,0,0,"@Nablyudatel14Tm Not True, Putin just needs to leave Ukraine 🇺🇦, No More War!!! Oh and Maybe 🤔 have #Wagner leave Africa #Diamond #Gold fund #Rasputin https://t.co/8A0rHUak8A"
1.51275E+18,2023-05-05 23:52:49+00:00, ,1.65464E+18,en,0,0,0,4,"RT @BillCar1911: ⚡Wagner PMC- Musicians⚡
  🗡Blade of Armageddon🗡
         ""Orchestra Lights""
🎼#Bakhmut: Lit up by the PMC using 9M22S incen…"
1.11026E+18,2023-05-05 23:52:48+00:00, ,1.65464E+18,en,0,0,0,30,"RT @vtchakarova: Map of Yevgeny Prigozhin’s galaxy. 
He is believed to be a funder of the Wagner group, a private military contractor, the…"
1.55792E+18,2023-05-05 23:50:18+00:00, ,1.65463E+18,en,24,1,3,4,"⚡Wagner PMC- Musicians⚡
  🗡Blade of Armageddon🗡
         ""Orchestra Lights""
🎼#Bakhmut: Lit up by the PMC using 9M22S incendiary rockets from the BM-21 Grad MLRS. The last 4% of the city where AFUks remain!
#WagnerPMC #Russia #Donbass #Brazil #Africa #China #India @360CNN https://t.co/Ed8PCUTvPz"
9.26704E+17,2023-05-05 23:47:14+00:00, ,1.65463E+18,en,0,0,1,0,Prigozhin like to big note himself for his failure. Of course Wagner group are successful in Africa and Syria as there are no viable opposition there.  The Syria jihadist fight wStorageith their heart but has no weapons to counter Russian Airforce who bombed them indiscriminately
1103545254,2023-05-05 23:44:38+00:00, ,1.65463E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
2596242229,2023-05-05 23:44:22+00:00, ,1.65463E+18,en,0,0,0,18,"RT @HerryNapit: This is what the liberation of #Bakhmut, Donetsk, Donbas region, Ukraine by the Russian Army and Russia's Wagner Group look…"
1.4962E+18,2023-05-05 23:43:04+00:00, ,1.65463E+18,en,0,0,0,0,"@thewarzonewire I would think that if Wagner reduced the amount of gold that they are shipping out of Africa on private jets, and sent some locally sourced ammo instead he might not be in such a predicament."
9.66036E+17,2023-05-05 23:40:10+00:00, ,1.65463E+18,en,0,0,0,55,"RT @muslimdaily_: Seeing Wagner russian mercenaries suffer in Ukraine is alhamdulillah very satisfying to watch. 

May Allah continue their…"
1.5647E+18,2023-05-05 23:36:53+00:00, ,1.65463E+18,en,0,0,0,0,@TS_Thapel0 @TreasChest 10. …the CIA and the KGB. Both are guilty. You can not keep swallowing the propaganda that the West is the only one to blame for Africa. The Wagner group is in 5 African countries stirring up trouble and stealing resources. Does that justify what Great Britain did? Of course not
1.57625E+18,2023-05-05 23:36:38+00:00, ,1.65463E+18,en,0,0,0,54,"RT @HerryNapit: Putin: Citizens of the Russian Federation, Russians, the Russian Army, and Russia's Wagner Group hit Chechnya, Moldova, Geo…"
1.57625E+18,2023-05-05 23:36:31+00:00, ,1.65463E+18,en,0,0,0,35,"RT @HerryNapit: Tell BRICS; Brazil, Russia, India, China and South Africa to stop appeasing Putin. Stop the terrorism of the Russian Federa…"
1.57625E+18,2023-05-05 23:36:05+00:00, ,1.65463E+18,en,0,0,0,14,"RT @HerryNapit: Wagner Group's boss, Prigozhin, Putin's ally, is angry. He blames Russia's MoD for a lack of ammunition. Wagner Group suffe…"
1.57625E+18,2023-05-05 23:36:00+00:00, ,1.65463E+18,en,0,0,0,24,RT @HerryNapit: Russia's Wagner Group's retreat from the Ukrainian city of Bakhmut shows the failure of the Russian invasion of Ukraine. Ho…
1.549E+18,2023-05-05 23:28:52+00:00, ,1.65463E+18,en,0,0,0,55,"RT @muslimdaily_: Seeing Wagner russian mercenaries suffer in Ukraine is alhamdulillah very satisfying to watch. 

May Allah continue their…"
1.46403E+18,2023-05-05 23:26:05+00:00, ,1.65463E+18,en,0,0,0,55,"RT @muslimdaily_: Seeing Wagner russian mercenaries suffer in Ukraine is alhamdulillah very satisfying to watch. 

May Allah continue their…"
33522265,2023-05-05 23:24:27+00:00, ,1.65463E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.5233E+18,2023-05-05 23:24:17+00:00, ,1.65463E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
1.5233E+18,2023-05-05 23:23:47+00:00, ,1.65463E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
214785086,2023-05-05 23:18:50+00:00, ,1.65463E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.18023E+18,2023-05-05 23:17:10+00:00, ,1.65463E+18,en,0,0,0,1,RT @russia_matters: Latest on Kremlin drone strikes; Wagner threatens Bakhmut pull-out; U.S. intel chief skeptical about Ukraine peace talk…
15395753,2023-05-05 23:12:51+00:00, ,1.65463E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
482388629,2023-05-05 23:12:24+00:00, ,1.65463E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1451377339,2023-05-05 23:06:17+00:00, ,1.65462E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
8.70245E+17,2023-05-05 23:06:03+00:00, ,1.65462E+18,en,0,0,0,24,RT @HerryNapit: Russia's Wagner Group's retreat from the Ukrainian city of Bakhmut shows the failure of the Russian invasion of Ukraine. Ho…
4895613657,2023-05-05 23:04:00+00:00, ,1.65462E+18,en,1,0,2,1,"Latest on Kremlin drone strikes; Wagner threatens Bakhmut pull-out; U.S. intel chief skeptical about Ukraine peace talk prospects. Plus: Russia in Africa, ransomware in Dallas &amp; (possibly) a NATO office in Japan. This week's news digest: https://t.co/TTRnJYK2Jw https://t.co/PT5GUcCAkX"
1.4801E+18,2023-05-05 23:01:27+00:00, ,1.65462E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.57625E+18,2023-05-05 23:00:13+00:00, ,1.65462E+18,en,0,0,0,18,"RT @HerryNapit: This is what the liberation of #Bakhmut, Donetsk, Donbas region, Ukraine by the Russian Army and Russia's Wagner Group look…"
1.21655E+18,2023-05-05 22:58:30+00:00, ,1.65462E+18,en,0,0,0,35,"RT @HerryNapit: Tell BRICS; Brazil, Russia, India, China and South Africa to stop appeasing Putin. Stop the terrorism of the Russian Federa…"
212229592,2023-05-05 22:56:45+00:00, ,1.65462E+18,en,1,0,0,0,Make Russia’s Wagner Group a Pariah in Africa - Bloomberg https://t.co/av594yKvV4
1.58267E+18,2023-05-05 22:54:11+00:00, ,1.65462E+18,en,1,0,1,0,"@CByder Suviving Wagner terrorists are going back to Africa.

By Prigozhin's own words, Wagner lost overwhelming majority of their mercenaries."
1.50803E+18,2023-05-05 22:51:43+00:00, ,1.65462E+18,en,0,0,0,18,"RT @HerryNapit: This is what the liberation of #Bakhmut, Donetsk, Donbas region, Ukraine by the Russian Army and Russia's Wagner Group look…"
1.37126E+18,2023-05-05 22:50:03+00:00, ,1.65462E+18,es,0,0,0,0,"@Gmit_U A Wagner se le está sacando de Ucrania, su teatro de operaciones será África."
188143601,2023-05-05 22:48:19+00:00, ,1.65462E+18,en,0,0,0,18,"RT @HerryNapit: This is what the liberation of #Bakhmut, Donetsk, Donbas region, Ukraine by the Russian Army and Russia's Wagner Group look…"
1.59694E+18,2023-05-05 22:47:33+00:00, ,1.65462E+18,en,0,0,0,18,"RT @HerryNapit: This is what the liberation of #Bakhmut, Donetsk, Donbas region, Ukraine by the Russian Army and Russia's Wagner Group look…"
1.51709E+18,2023-05-05 22:45:28+00:00, ,1.65462E+18,es,2,0,1,0,"@MercedesSabio @CCosaco @julianhh2001 De hecho el grupo Wagner ya se encuentra desde hace bastante tiempo en África en países como Sudán o Mali,"
269574708,2023-05-05 22:38:45+00:00, ,1.65462E+18,en,1,0,0,0,@MariaJagcat @wartranslated Wagner is a key tool for Putin in maintaining balance against Military. He also desperately needs the influence &amp; income they generate in Africa. They are useful in Ukraine but not to the extent of allowing them to be utterly destroyed there - as Shoigu is trying to arrange.
1.54087E+18,2023-05-05 22:36:37+00:00, ,1.65462E+18,en,0,0,0,0,"I bet we could pay Wagner Group to defect to the US in Africa. They see the writing on the wall. They could money up, wait for the federation to break up, then go home to pillage with oligarchs. https://t.co/H8A1pcyUWt"
1.57364E+18,2023-05-05 22:32:27+00:00, ,1.65462E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
1.57364E+18,2023-05-05 22:32:14+00:00, ,1.65462E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.51669E+18,2023-05-05 22:29:03+00:00, ,1.65461E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
231974568,2023-05-05 22:17:17+00:00, ,1.65461E+18,en,0,0,0,18,"RT @HerryNapit: This is what the liberation of #Bakhmut, Donetsk, Donbas region, Ukraine by the Russian Army and Russia's Wagner Group look…"
1.21655E+18,2023-05-05 22:13:23+00:00, ,1.65461E+18,en,17,1,1,18,"This is what the liberation of #Bakhmut, Donetsk, Donbas region, Ukraine by the Russian Army and Russia's Wagner Group looks like. Putin &amp; Prigozhin will be held to account. Rusia's allies Iran's Khamenei, Brazil, China, India, and South Africa indirectly accomplice #SlavaUkraine https://t.co/Z6AManrHsI"
1.37387E+18,2023-05-05 22:12:47+00:00, ,1.65461E+18,en,1,1,0,0,"@moalusi_victor next up, lets get wagner entirely the fuck out of africa, too. fuck wagner"
9.7536E+17,2023-05-05 22:11:19+00:00, ,1.65461E+18,en,1,0,0,0,@Elon_Musktava @Spriter99880 Normal Rotation... Maripoln kadirov.. bakmuth Wagner... Now kadyrov...  Wagnerits need holidays in africa..😜
8.70369E+17,2023-05-05 22:10:52+00:00, ,1.65461E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
8.70369E+17,2023-05-05 22:10:51+00:00, ,1.65461E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.14392E+18,2023-05-05 22:05:07+00:00, ,1.65461E+18,en,0,0,0,55,"RT @muslimdaily_: Seeing Wagner russian mercenaries suffer in Ukraine is alhamdulillah very satisfying to watch. 

May Allah continue their…"
109142036,2023-05-05 22:05:01+00:00, ,1.65461E+18,es,0,0,0,34,"RT @Political_Room: 🇷🇺🇺🇸El Grupo Wagner tiene cada vez más presencia e influencia en África, algo que EEUU trata de contrarestar.

En este…"
48996717,2023-05-05 22:03:25+00:00, ,1.65461E+18,zxx,0,0,0,0,https://t.co/T15X7SDpKZ https://t.co/KubZLc58UQ
2479525628,2023-05-05 22:03:07+00:00, ,1.65461E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
278343846,2023-05-05 22:01:18+00:00, ,1.65461E+18,en,0,0,0,35,"RT @HerryNapit: Tell BRICS; Brazil, Russia, India, China and South Africa to stop appeasing Putin. Stop the terrorism of the Russian Federa…"
2255339388,2023-05-05 22:00:05+00:00, ,1.65461E+18,es,0,0,0,1,"RT @MercedesSabio: @IsabelM10387072 @CCosaco @julianhh2001 Prigozhin.
Habrá que esperar a ver esto qué rumbo sigue. Pueden querer expulsar…"
270921976,2023-05-05 21:53:23+00:00, ,1.65461E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
270921976,2023-05-05 21:53:05+00:00, ,1.65461E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.03888E+18,2023-05-05 21:51:03+00:00, ,1.6546E+18,es,2,0,2,1,"@IsabelM10387072 @CCosaco @julianhh2001 Prigozhin.
Habrá que esperar a ver esto qué rumbo sigue. Pueden querer expulsar a Wagner a #África"
1.63688E+18,2023-05-05 21:47:56+00:00, ,1.6546E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
4501434974,2023-05-05 21:45:55+00:00, ,1.6546E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
104432867,2023-05-05 21:45:07+00:00, ,1.6546E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
55853174,2023-05-05 21:44:17+00:00, ,1.6546E+18,pt,0,0,0,3,"RT @phvoxcanal: ESTAMOS AO VIVO: Wagner Group dá ultimato para exército Russo | Conexão Europa

Destaques de hoje: Itália e 8 países querem…"
1.18488E+18,2023-05-05 21:40:14+00:00, ,1.6546E+18,es,0,0,0,5,"RT @DeniseMaerker: @maurimm . @maurimm: Es impactante la forma en cómo el grupo Wagner ha penetrado en África, lo veíamos en Siria, en Libi…"
9.69201E+17,2023-05-05 21:39:30+00:00, ,1.6546E+18,en,2,0,0,0,"@andrewlongworth @MatBabiak @anders_aslund @petuniasforever You DO realize that after we kick russians out of our land Wagner will go back to Africa?
To ignite more wars and violence on your continent. To plunder and soak your land with hate and weapons.
There ARE NO “brave russians” there are only filthy bastards that infest everything"
1.37481E+18,2023-05-05 21:33:56+00:00, ,1.6546E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
1.37481E+18,2023-05-05 21:33:45+00:00, ,1.6546E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.45694E+18,2023-05-05 21:31:38+00:00, ,1.6546E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
7.61376E+17,2023-05-05 21:25:27+00:00, ,1.6546E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
3904210041,2023-05-05 21:25:21+00:00, ,1.6546E+18,en,1,0,0,0,"If DoD policies can be ""exempt from any human rights vetting,"" how do we guarantee US efforts in Africa are any better than the Wagner Group's? Analysis by @C_Faulkner_UCF, @MoreSecurityInt, and @Plichta_Marcel took me beyond recent headlines. https://t.co/qSvICDHZLY"
1.21655E+18,2023-05-05 21:19:00+00:00, ,1.6546E+18,en,0,0,0,1,"RT @HerryNapit: 5 Mei Bobo Freepass: See how social media teaches Iran's Khamenei and BRICS Brazil, Russia, India, China, and South Africa…"
1.49661E+18,2023-05-05 21:15:38+00:00, ,1.6546E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
2360832798,2023-05-05 21:15:28+00:00, ,1.6546E+18,es,0,0,0,1,RT @hispanoverano21: @PhantomRE6 Wagner debe regresar a Africa y que se jodan Putin y su junta sionista
1.21655E+18,2023-05-05 21:13:30+00:00, ,1.6546E+18,en,2,0,0,1,"5 Mei Bobo Freepass: See how social media teaches Iran's Khamenei and BRICS Brazil, Russia, India, China, and South Africa a lesson? Put them at the same level as Rusia's Wagner Group's boss, Prigozhin, that standing in front of the bodies in #Bakhmut 🙈🙉🙉#SlavaUkraine #Ukraine"
108871464,2023-05-05 21:12:44+00:00, ,1.6546E+18,en,0,0,0,24,RT @HerryNapit: Russia's Wagner Group's retreat from the Ukrainian city of Bakhmut shows the failure of the Russian invasion of Ukraine. Ho…
1.32924E+18,2023-05-05 21:12:33+00:00, ,1.65459E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
1.32924E+18,2023-05-05 21:12:20+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
217195570,2023-05-05 21:08:49+00:00, ,1.65459E+18,en,0,0,0,0,@VecchTweets @RadioFreeTom You left out “take over” unless that is considered defecting with extreme prejudice. My understanding is that Africa is where the big bucks are for Wagner so Prigozhin is trying to conserve assets.
2284172952,2023-05-05 21:04:49+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
188143601,2023-05-05 21:04:47+00:00, ,1.65459E+18,en,0,0,0,24,RT @HerryNapit: Russia's Wagner Group's retreat from the Ukrainian city of Bakhmut shows the failure of the Russian invasion of Ukraine. Ho…
15851465,2023-05-05 21:04:23+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
2381520289,2023-05-05 21:03:49+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
397857102,2023-05-05 21:00:34+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.48418E+18,2023-05-05 20:57:12+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.48418E+18,2023-05-05 20:57:04+00:00, ,1.65459E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
425051893,2023-05-05 20:55:39+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.47801E+18,2023-05-05 20:53:29+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
1.21488E+18,2023-05-05 20:52:29+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
848457602,2023-05-05 20:51:17+00:00, ,1.65459E+18,es,0,0,0,5,"RT @DeniseMaerker: @maurimm . @maurimm: Es impactante la forma en cómo el grupo Wagner ha penetrado en África, lo veíamos en Siria, en Libi…"
1.58595E+18,2023-05-05 20:47:23+00:00, ,1.65459E+18,en,7,0,0,0,"@Tendar Interesting..
Who thinks, here, that, what is going on in Sudan and Africa in general, is affecting the war in Ukraine?
I mean, Wagner clearly needs thousands of men in Africa."
25043839,2023-05-05 20:46:17+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
854169992,2023-05-05 20:44:55+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
144173452,2023-05-05 20:42:49+00:00, ,1.65459E+18,es,0,0,0,5,"RT @DeniseMaerker: @maurimm . @maurimm: Es impactante la forma en cómo el grupo Wagner ha penetrado en África, lo veíamos en Siria, en Libi…"
3026855954,2023-05-05 20:41:32+00:00, ,1.65459E+18,es,0,0,0,5,"RT @DeniseMaerker: @maurimm . @maurimm: Es impactante la forma en cómo el grupo Wagner ha penetrado en África, lo veíamos en Siria, en Libi…"
8.06804E+17,2023-05-05 20:41:08+00:00, ,1.65459E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
4890713811,2023-05-05 20:40:57+00:00, ,1.65459E+18,en,0,0,0,55,"RT @muslimdaily_: Seeing Wagner russian mercenaries suffer in Ukraine is alhamdulillah very satisfying to watch. 

May Allah continue their…"
1.50222E+18,2023-05-05 20:39:51+00:00, ,1.65459E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
982767486,2023-05-05 20:39:24+00:00, ,1.65459E+18,en,0,0,0,74,"RT @RALee85: But if he has run low on convicts and is receiving less artillery support, does it make sense to sustain heavy casualties amon…"
982767486,2023-05-05 20:39:14+00:00, ,1.65459E+18,en,0,0,0,199,RT @RALee85: I actually think Prigozhin cares more about casualties from Wagner professionals than the Russian MoD cares about its elite un…
195933066,2023-05-05 20:38:47+00:00, ,1.65459E+18,es,30,0,1,5,"@maurimm . @maurimm: Es impactante la forma en cómo el grupo Wagner ha penetrado en África, lo veíamos en Siria, en Libia, por todos lados.  #AtandoCabos"
1904242795,2023-05-05 20:38:17+00:00, ,1.65459E+18,en,0,0,0,1,"RT @EddeRoger: Going back to the fruitful business in #Africa 

#Wagner failed miserably in #Ukraine"
1.49876E+18,2023-05-05 20:35:47+00:00, ,1.65459E+18,en,0,0,0,24,RT @HerryNapit: Russia's Wagner Group's retreat from the Ukrainian city of Bakhmut shows the failure of the Russian invasion of Ukraine. Ho…
1.04099E+18,2023-05-05 20:34:47+00:00, ,1.65459E+18,en,0,0,0,3,"RT @PatrickHeinisc1: #Russia gaining power in #CAR as #EU pulls out, amid similar developments in neighboring #Sudan. ""The influence of the…"
